label,path,substring_hits,fail_stage,final,class_name,method_name,raw_set,line
benign,benign2017/com.eyewind.paperone.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<u.aly.bk: java.lang.String k(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.eyewind.paperone.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<u.aly.bk: java.lang.String J(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.eyewind.paperone.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<u.aly.bk: java.lang.String J(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.eyewind.paperone.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSubscriberId,device_info,<u.aly.bk: java.lang.String i(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSubscriberId()>
benign,benign2017/com.eyewind.paperone.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<u.aly.bk: java.lang.String k(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.fic.foxsports.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<com.fox.olympics.masters.MasterBaseApplication: void onCreate()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.findmillionaire.android.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.findmillionaire.android.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.findmillionaire.android.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.findmillionaire.android.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.findmillionaire.android.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.firstapplicationearear.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.dto.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.firstapplicationearear.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.dto.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.firstapplicationearear.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.dto.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.fitgirls.fitgirlsapp.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.flayvr.flayvr.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.flayvr.myrollshared.utils.AndroidUtils: boolean isForbiddenCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.flayvr.flayvr.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.flayvr.myrollshared.utils.AndroidUtils: boolean isForbiddenCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.flayvr.flayvr.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.flayvr.myrollshared.utils.AndroidUtils: java.lang.String getCountryCode()> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.flipps.fitetv.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,"<com.flipps.fitetv.service.RemoteGateway: java.lang.String getAppId(android.content.Context,boolean)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>"
benign,benign2017/com.flipps.fitetv.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkType,device_info,<com.startapp.android.publish.i.p: java.lang.String b(android.content.Context)> -> <android.telephony.TelephonyManager: int getNetworkType()>
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,listen,device_info,"<com.startapp.android.publish.i.o: void a(android.content.Context,int)> -> <android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)>"
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,categorize_callee,,com.startapp.android.publish.i.b,a,,"<com.startapp.android.publish.model.GetAdRequest: void fillCellDetails(android.content.Context,android.telephony.TelephonyManager)> -> <com.startapp.android.publish.i.b: java.util.List a(android.content.Context,android.telephony.TelephonyManager)>"
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,categorize_callee,,com.startapp.android.publish.model.GetAdRequest,fillCellDetails,,"<com.startapp.android.publish.model.GetAdRequest: void fillAdPreferences(android.content.Context,com.startapp.android.publish.model.AdPreferences,com.startapp.android.publish.model.AdPreferences$Placement,java.lang.String)> -> <com.startapp.android.publish.model.GetAdRequest: void fillCellDetails(android.content.Context,android.telephony.TelephonyManager)>"
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,categorize_callee,,com.startapp.android.publish.i.b,a,,"<com.startapp.android.publish.model.GetAdRequest: void fillCellDetails(android.content.Context,android.telephony.TelephonyManager)> -> <com.startapp.android.publish.i.b: java.util.List a(android.content.Context,android.telephony.TelephonyManager)>"
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,categorize_callee,,com.startapp.android.publish.model.GetAdRequest,fillCellDetails,,"<com.startapp.android.publish.model.GetAdRequest: void fillAdPreferences(android.content.Context,com.startapp.android.publish.model.AdPreferences,com.startapp.android.publish.model.AdPreferences$Placement,java.lang.String)> -> <com.startapp.android.publish.model.GetAdRequest: void fillCellDetails(android.content.Context,android.telephony.TelephonyManager)>"
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkType,device_info,<com.startapp.android.publish.i.p: java.lang.String b(android.content.Context)> -> <android.telephony.TelephonyManager: int getNetworkType()>
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,categorize_callee,,com.startapp.android.publish.i.b,a,,"<com.startapp.android.publish.model.GetAdRequest: void fillCellDetails(android.content.Context,android.telephony.TelephonyManager)> -> <com.startapp.android.publish.i.b: java.util.List a(android.content.Context,android.telephony.TelephonyManager)>"
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,categorize_callee,,com.startapp.android.publish.model.GetAdRequest,fillCellDetails,,"<com.startapp.android.publish.model.GetAdRequest: void fillAdPreferences(android.content.Context,com.startapp.android.publish.model.AdPreferences,com.startapp.android.publish.model.AdPreferences$Placement,java.lang.String)> -> <com.startapp.android.publish.model.GetAdRequest: void fillCellDetails(android.content.Context,android.telephony.TelephonyManager)>"
benign,benign2017/com.freeapps.newmods.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkType,device_info,<com.startapp.android.publish.i.p: java.lang.String b(android.content.Context)> -> <android.telephony.TelephonyManager: int getNetworkType()>
benign,benign2017/com.freerecipes.detoxdrinks.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.c.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.freerecipes.detoxdrinks.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.c.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.freerecipes.detoxdrinks.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.c.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.freerecipes.smoothierecipes.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.c.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.freerecipes.smoothierecipes.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.c.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.freerecipes.smoothierecipes.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.ads.internal.c.g: void c(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.fullscan.girly.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.fullscan.girly.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.fullscan.girly.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.funnyvideos.funnyvideosfails.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.funnyvideos.funnyvideosfails.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.funnyvideos.funnyvideosfails.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.funnyvideos.funnyvideosfails.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.funnyvideos.funnyvideosfails.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.funnyvideos.funnyvideosfails.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.funnyvideos.funnyvideosfails.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.funnyvideos.funnyvideosfails.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.funnyvideos.funnyvideosfails.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.funnyvideos.funnyvideosfails.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.funnyvideos.funnyvideosfails.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.funnyvideos.funnyvideosfails.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.future.weather.forecast.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.funnyvideos.funnyvideosfails.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.fxnetworks.fxnow.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,"<com.kochava.android.tracker.Feature: void init(android.content.Context,boolean,java.util.HashMap)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>"
benign,benign2017/com.giphy.stickers.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.giphy.stickers.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlmwallpaper.free.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.beautiful.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mmnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.Girly.mnewpictures.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlymthemes.me.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlymthemes.me.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girlym.wallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.newwallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.girly.newwallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
